video_id,signer
movies/07/hinder-07218-tecken.mp4,signer_2
movies/07/hoppstil-flopstil-07222-tecken.mp4,signer_2
movies/07/yngst-07226-tecken.mp4,signer_2
movies/07/kilometer-07231-tecken.mp4,signer_2
movies/07/kilometer-07232-tecken.mp4,signer_2
movies/01/maraton-01926-tecken.mp4,signer_2
movies/00/egenskap-00714-tecken.mp4,signer_2
movies/07/munsar-07269-tecken.mp4,signer_1
movies/07/massa-07270-tecken.mp4,signer_6
movies/07/mumie-07271-tecken.mp4,signer_1
movies/07/mojlighet-07272-tecken.mp4,signer_1
movies/07/forskare-07273-tecken.mp4,signer_0
movies/07/friskvard-07274-tecken.mp4,signer_1
movies/07/lagstadiet-07275-tecken.mp4,signer_1
movies/07/liseberg-07276-tecken.mp4,signer_1
movies/07/liseberg-07277-tecken.mp4,signer_1
movies/07/kryp-07280-tecken.mp4,signer_1
movies/07/kvarsittning-07281-tecken.mp4,signer_1
movies/07/dike-07282-tecken.mp4,signer_2
movies/07/lasar-07283-tecken.mp4,signer_1
movies/07/omvandla-07284-tecken.mp4,signer_1
movies/07/grop-07285-tecken.mp4,signer_8
movies/07/karta-07287-tecken.mp4,signer_2
movies/07/klassrum-07288-tecken.mp4,signer_1
movies/07/klippa-av-07289-tecken.mp4,signer_1
movies/07/konsert-07290-tecken.mp4,signer_1
movies/07/historisk-07292-tecken.mp4,signer_1
movies/07/huvudperson-07293-tecken.mp4,signer_1
movies/07/i-ar-07294-tecken.mp4,signer_1
movies/07/inkludera-07295-tecken.mp4,signer_1
movies/07/insekt-07296-tecken.mp4,signer_1
movies/07/mossa-07299-tecken.mp4,signer_1
movies/07/segregation-07300-tecken.mp4,signer_2
movies/07/nattorientering-07301-tecken.mp4,signer_1
movies/07/organisera-07302-tecken.mp4,signer_1
movies/09/placering-09125-tecken.mp4,signer_4
movies/07/radgivare-07306-tecken.mp4,signer_1
movies/07/skog-07308-tecken.mp4,signer_1
movies/07/regelbundet-07310-tecken.mp4,signer_0
movies/07/stig-07312-tecken.mp4,signer_8
movies/07/senaste-07313-tecken.mp4,signer_1
movies/07/svavel-07314-tecken.mp4,signer_1
movies/07/vastindien-07315-tecken.mp4,signer_11
movies/07/sanka-07316-tecken.mp4,signer_8
movies/07/terrang-07318-tecken.mp4,signer_2
movies/13/gymnastik-13935-tecken.mp4,signer_2
movies/07/fristaende-07329-tecken.mp4,signer_2
movies/04/brottning-04455-tecken.mp4,signer_0
movies/04/faktning-04477-tecken.mp4,signer_0
movies/07/fa-07345-tecken.mp4,signer_2
movies/07/karate-07350-tecken.mp4,signer_2
movies/07/karate-07351-tecken.mp4,signer_2
movies/07/ut-pa-07360-tecken.mp4,signer_1
movies/07/hinner-inte-07364-tecken.mp4,signer_1
movies/07/braka-07365-tecken.mp4,signer_1
movies/07/pipa-07376-tecken.mp4,signer_1
movies/07/rem-07378-tecken.mp4,signer_1
movies/07/domus-07380-tecken.mp4,signer_1
movies/07/lussekatt-07390-tecken.mp4,signer_1
movies/07/milano-07391-tecken.mp4,signer_1
movies/03/hagel-03705-tecken.mp4,signer_2
movies/07/torn-07404-tecken.mp4,signer_1
movies/07/snabb-07410-tecken.mp4,signer_2
movies/07/elvis-presley-07430-tecken.mp4,signer_1
movies/07/elevhem-07438-tecken.mp4,signer_1
movies/07/snogubbe-07445-tecken.mp4,signer_1
movies/07/sakerhetsnal-07449-tecken.mp4,signer_1
movies/07/handicap-07474-tecken.mp4,signer_2
movies/07/forma-07478-tecken.mp4,signer_1
movies/07/forbindelse-07480-tecken.mp4,signer_1
movies/07/klubba-07481-tecken.mp4,signer_1
movies/07/prickig-07482-tecken.mp4,signer_1
movies/07/par-07483-tecken.mp4,signer_1
movies/07/overgangsstalle-07486-tecken.mp4,signer_1
movies/07/traningsvark-07488-tecken.mp4,signer_1
movies/07/hur-mycket-07489-tecken.mp4,signer_1
movies/07/kiropraktor-07493-tecken.mp4,signer_1
movies/07/artikulator-07496-tecken.mp4,signer_9
movies/07/motorsag-07497-tecken.mp4,signer_2
movies/07/biljard-07498-tecken.mp4,signer_2
movies/07/frisbee-07502-tecken.mp4,signer_1
movies/07/utforma-07508-tecken.mp4,signer_1
movies/07/kryss-07509-tecken.mp4,signer_1
movies/07/har-inte-07516-tecken.mp4,signer_2
movies/07/inne-07517-tecken.mp4,signer_2
movies/02/mixa-02202-tecken.mp4,signer_2
movies/07/tillbaka-07538-tecken.mp4,signer_2
movies/07/kommunal-07545-tecken.mp4,signer_1
movies/07/traningsvark-07568-tecken.mp4,signer_1
movies/07/sagverk-07569-tecken.mp4,signer_1
movies/07/pippi-langstrump-07582-tecken.mp4,signer_1
movies/07/langare-07583-tecken.mp4,signer_1
movies/07/gras-07590-tecken.mp4,signer_1
movies/07/svit-07593-tecken.mp4,signer_2
movies/03/gronland-03641-tecken.mp4,signer_2
movies/00/delagare-00392-tecken.mp4,signer_0
movies/03/hovmastare-03013-tecken.mp4,signer_2
movies/07/almedalen-07626-tecken.mp4,signer_1
movies/07/squash-07627-tecken.mp4,signer_8
movies/07/basketboll-07630-tecken.mp4,signer_1
movies/07/soja-07637-tecken.mp4,signer_1
movies/07/hv-71-07641-tecken.mp4,signer_1
movies/07/forward-07642-tecken.mp4,signer_2
movies/07/fotboll-07668-tecken.mp4,signer_2
movies/07/anfall-07671-tecken.mp4,signer_8
movies/07/gang-07696-tecken.mp4,signer_2
movies/07/fasting-07699-tecken.mp4,signer_1
movies/00/siffra-00715-tecken.mp4,signer_1
movies/00/star-pa-00718-tecken.mp4,signer_2
movies/07/mittfalt-07716-tecken.mp4,signer_8
movies/02/mal-02049-tecken.mp4,signer_2
movies/07/malvakt-07725-tecken.mp4,signer_1
movies/07/malvakt-07726-tecken.mp4,signer_1
movies/10/nicka-10343-tecken.mp4,signer_0
movies/07/sjalvmal-07980-tecken.mp4,signer_0
movies/07/kryp-07740-tecken.mp4,signer_1
movies/07/overgangsstalle-07744-tecken.mp4,signer_1
movies/07/smartboard-07745-tecken.mp4,signer_1
movies/00/sunderland-afc-00722-tecken.mp4,signer_1
movies/07/julpyssel-07763-tecken.mp4,signer_1
movies/07/katalog-07764-tecken.mp4,signer_1
movies/07/manillaskolan-07766-tecken.mp4,signer_1
movies/07/kristinaskolan-07767-tecken.mp4,signer_1
movies/07/ostervangsskolan-07768-tecken.mp4,signer_1
movies/07/inredning-07769-tecken.mp4,signer_2
movies/07/inspelning-07770-tecken.mp4,signer_1
movies/07/julsang-07778-tecken.mp4,signer_1
movies/07/smart-07785-tecken.mp4,signer_1
movies/07/ta-med-07789-tecken.mp4,signer_2
movies/07/overskott-07795-tecken.mp4,signer_1
movies/07/sopbil-07796-tecken.mp4,signer_1
movies/07/ekvatorn-07800-tecken.mp4,signer_1
movies/01/spela-01723-tecken.mp4,signer_2
movies/07/infektion-07806-tecken.mp4,signer_1
movies/07/75a-07810-tecken.mp4,signer_1
movies/07/varm-korv-07811-tecken.mp4,signer_1
movies/07/flaskkorv-07812-tecken.mp4,signer_1
movies/07/utbytesstudent-07813-tecken.mp4,signer_2
movies/07/vandrarhem-07814-tecken.mp4,signer_2
movies/07/kommersiell-07815-tecken.mp4,signer_1
movies/09/skjuta-09639-tecken.mp4,signer_0
movies/02/amerikanskt-fotboll-02713-tecken.mp4,signer_2
movies/07/kiropraktor-07839-tecken.mp4,signer_1
movies/03/rugby-03794-tecken.mp4,signer_2
movies/01/inslag-01697-tecken.mp4,signer_2
movies/07/innebandy-07858-tecken.mp4,signer_2
movies/07/kaffeautomat-07861-tecken.mp4,signer_1
movies/07/infektion-07886-tecken.mp4,signer_1
movies/07/pedagogik-07894-tecken.mp4,signer_1
movies/07/heja-pa-07895-tecken.mp4,signer_1
movies/07/harry-potter-07896-tecken.mp4,signer_1
movies/07/borste-07900-tecken.mp4,signer_1
movies/07/borste-07901-tecken.mp4,signer_1
movies/07/keps-07904-tecken.mp4,signer_1
movies/03/heltid-03907-tecken.mp4,signer_2
movies/07/langt-07525-tecken.mp4,signer_0
movies/07/ishockeyklubba-07931-tecken.mp4,signer_0
movies/07/kommersiell-07932-tecken.mp4,signer_1
movies/07/avklarat-07944-tecken.mp4,signer_0
movies/01/ingenting-01807-tecken.mp4,signer_3
movies/07/grillkorv-07972-tecken.mp4,signer_1
movies/15/baseboll-15274-tecken.mp4,signer_0
movies/07/badbyxor-07987-tecken.mp4,signer_2
movies/07/korall-07991-tecken.mp4,signer_1
movies/07/bassang-07992-tecken.mp4,signer_1
movies/07/frisim-07998-tecken.mp4,signer_11
movies/08/pall-08000-tecken.mp4,signer_1
movies/01/kanarieoarna-01872-tecken.mp4,signer_2
movies/08/parallell-08040-tecken.mp4,signer_1
movies/08/klister-08109-tecken.mp4,signer_1
movies/08/snowboard-08152-tecken.mp4,signer_1
movies/08/snoskoter-08162-tecken.mp4,signer_1
movies/08/snoskoter-08163-tecken.mp4,signer_1
movies/08/hoppa-08178-tecken.mp4,signer_2
movies/08/cd-spelare-08184-tecken.mp4,signer_1
movies/08/kanon-08185-tecken.mp4,signer_1
movies/08/maktig-08186-tecken.mp4,signer_1
movies/08/arbetsplats-08188-tecken.mp4,signer_1
movies/08/kryss-08190-tecken.mp4,signer_1
movies/08/dvd-spelare-08191-tecken.mp4,signer_2
movies/08/grillkorv-08218-tecken.mp4,signer_1
movies/08/kvart-i-08219-tecken.mp4,signer_4
movies/02/galopp-02085-tecken.mp4,signer_2
movies/11/kubb-11008-tecken.mp4,signer_4
movies/08/klossar-08244-tecken.mp4,signer_2
movies/08/volym-08268-tecken.mp4,signer_1
movies/08/trav-08270-tecken.mp4,signer_2
movies/01/kand-01855-tecken.mp4,signer_2
movies/08/overgang-08279-tecken.mp4,signer_2
movies/15/fux-15390-tecken.mp4,signer_2
movies/08/sockor-08353-tecken.mp4,signer_2
movies/08/stall-08356-tecken.mp4,signer_1
movies/08/scarf-08372-tecken.mp4,signer_2
movies/08/busstation-08426-tecken.mp4,signer_1
movies/08/busskort-08427-tecken.mp4,signer_2
movies/08/app-08432-tecken.mp4,signer_1
movies/08/cykel-08433-tecken.mp4,signer_1
movies/08/go-kart-08435-tecken.mp4,signer_1
movies/08/skateboard-08443-tecken.mp4,signer_1
movies/08/amator-08450-tecken.mp4,signer_1
movies/08/armbindel-08452-tecken.mp4,signer_1
movies/08/avbytare-08456-tecken.mp4,signer_1
movies/08/komedi-08460-tecken.mp4,signer_1
movies/03/brons-03241-tecken.mp4,signer_2
movies/00/ciss-00749-tecken.mp4,signer_2
movies/08/coach-08463-tecken.mp4,signer_1
movies/08/cup-08464-tecken.mp4,signer_2
movies/08/cup-08465-tecken.mp4,signer_2
movies/08/delegation-08470-tecken.mp4,signer_1
movies/08/domare-08476-tecken.mp4,signer_2
movies/08/domare-08477-tecken.mp4,signer_2
movies/08/doping-08478-tecken.mp4,signer_1
movies/00/edso-00752-tecken.mp4,signer_2
movies/08/elit-08481-tecken.mp4,signer_1
movies/08/elit-08482-tecken.mp4,signer_1
movies/08/europamasterskap-08483-tecken.mp4,signer_1
movies/08/forlust-08492-tecken.mp4,signer_2
movies/08/klagomal-08493-tecken.mp4,signer_0
movies/08/styvmor-08496-tecken.mp4,signer_1
movies/08/heat-08498-tecken.mp4,signer_1
movies/08/hemmafru-08502-tecken.mp4,signer_1
movies/03/idrottshall-03094-tecken.mp4,signer_2
movies/03/idrottsplats-03096-tecken.mp4,signer_2
movies/13/hangla-13859-tecken.mp4,signer_0
movies/08/individuell-08509-tecken.mp4,signer_1
movies/08/femkamp-08511-tecken.mp4,signer_1
movies/13/hangel-13860-tecken.mp4,signer_0
movies/08/klubbmasterskap-08516-tecken.mp4,signer_1
movies/08/klubbmastare-08517-tecken.mp4,signer_1
movies/08/korpen-08524-tecken.mp4,signer_2
movies/08/kramp-08527-tecken.mp4,signer_0
movies/08/kval-08528-tecken.mp4,signer_1
movies/08/kvartsfinal-08530-tecken.mp4,signer_2
movies/08/lag-08531-tecken.mp4,signer_1
movies/08/langare-08536-tecken.mp4,signer_1
movies/02/udda-02001-tecken.mp4,signer_2
movies/08/fackforbund-08560-tecken.mp4,signer_1
movies/08/havregryn-08561-tecken.mp4,signer_1
movies/08/nyborjare-08568-tecken.mp4,signer_1
movies/08/pool-08585-tecken.mp4,signer_1
movies/08/proffs-08591-tecken.mp4,signer_1
movies/08/charm-08594-tecken.mp4,signer_1
movies/08/resultat-08602-tecken.mp4,signer_2
movies/00/sveriges-dovas-idrottsforbund-00763-tecken.mp4,signer_2
movies/08/semifinal-08608-tecken.mp4,signer_1
movies/08/senior-08609-tecken.mp4,signer_1
movies/08/trollkarl-08611-tecken.mp4,signer_1
movies/08/singla-slant-08613-tecken.mp4,signer_1
movies/08/tillganglig-08616-tecken.mp4,signer_1
movies/08/tillganglighet-08617-tecken.mp4,signer_1
movies/04/svenskt-masterskap-04787-tecken.mp4,signer_0
movies/08/speaker-08622-tecken.mp4,signer_1
movies/08/sponsor-08627-tecken.mp4,signer_1
movies/08/veckodag-08632-tecken.mp4,signer_1
movies/08/tempo-08640-tecken.mp4,signer_1
movies/08/smink-08641-tecken.mp4,signer_1
movies/08/saffran-08648-tecken.mp4,signer_1
movies/08/studio-08650-tecken.mp4,signer_1
movies/08/tranare-08652-tecken.mp4,signer_1
movies/08/vanerskolan-08654-tecken.mp4,signer_1
movies/08/uppvarmning-08661-tecken.mp4,signer_0
movies/08/framst-08667-tecken.mp4,signer_1
movies/08/veteran-08671-tecken.mp4,signer_1
movies/08/vinst-08676-tecken.mp4,signer_2
movies/08/varldsmastare-08677-tecken.mp4,signer_1
movies/08/vm-08678-tecken.mp4,signer_1
movies/01/smakar-mycket-gott-01823-tecken.mp4,signer_2
movies/13/dsk-dalir-13878-tecken.mp4,signer_3
movies/03/ik-adils-03110-tecken.mp4,signer_0
movies/03/ik-hephata-03111-tecken.mp4,signer_2
movies/03/ik-hephata-03113-tecken.mp4,signer_2
movies/03/ik-scania-03114-tecken.mp4,signer_2
movies/03/ik-surd-03116-tecken.mp4,signer_2
movies/03/ik-virtus-03124-tecken.mp4,signer_2
movies/01/mugg-01827-tecken.mp4,signer_2
movies/08/harry-potter-08714-tecken.mp4,signer_1
movies/08/bassang-08727-tecken.mp4,signer_1
movies/08/sa-att-saga-08728-tecken.mp4,signer_2
movies/08/varmratt-08733-tecken.mp4,signer_2
movies/13/fri-stil-13911-tecken.mp4,signer_3
movies/03/inlines-03159-tecken.mp4,signer_2
movies/03/kabel-03199-tecken.mp4,signer_2
movies/08/europamasterskap-08743-tecken.mp4,signer_1
movies/08/komplicerad-08744-tecken.mp4,signer_4
movies/02/mil-02392-tecken.mp4,signer_2
movies/01/sasong-01110-tecken.mp4,signer_2
movies/08/uppland-08758-tecken.mp4,signer_1
movies/08/baver-08759-tecken.mp4,signer_1
movies/08/rapport-08760-tecken.mp4,signer_0
movies/08/aftonbladet-08761-tecken.mp4,signer_2
movies/08/aftonbladet-08762-tecken.mp4,signer_2
movies/08/expressen-08763-tecken.mp4,signer_2
movies/08/spader-08765-tecken.mp4,signer_1
movies/13/klover-13834-tecken.mp4,signer_1
movies/08/poker-08769-tecken.mp4,signer_8
movies/08/dvd-08770-tecken.mp4,signer_1
movies/08/serios-08772-tecken.mp4,signer_15
movies/08/ansvar-08773-tecken.mp4,signer_1
movies/15/olik-15037-tecken.mp4,signer_0
movies/08/bostad-08775-tecken.mp4,signer_2
movies/08/sjuk-08776-tecken.mp4,signer_1
movies/08/amish-08777-tecken.mp4,signer_1
movies/08/dalsland-08778-tecken.mp4,signer_7
movies/08/fardig-08779-tecken.mp4,signer_8
movies/08/lada-08780-tecken.mp4,signer_2
movies/15/koordinat-15822-tecken.mp4,signer_0
movies/08/oavsett-08782-tecken.mp4,signer_2
movies/08/epost-08788-tecken.mp4,signer_1
movies/08/ob-08789-tecken.mp4,signer_1
movies/09/overskottsbolaget-09152-tecken.mp4,signer_1
movies/08/ramminne-08794-tecken.mp4,signer_15
movies/16/sladdbarn-16325-tecken.mp4,signer_4
movies/11/ton-11214-tecken.mp4,signer_4
movies/08/terapeut-08799-tecken.mp4,signer_1
movies/02/analfabet-02728-tecken.mp4,signer_0
movies/08/adhd-08802-tecken.mp4,signer_15
movies/02/atlas-02827-tecken.mp4,signer_2
movies/02/analsex-02730-tecken.mp4,signer_2
movies/13/analsex-13818-tecken.mp4,signer_0
movies/02/anal-02723-tecken.mp4,signer_2
movies/08/universum-08810-tecken.mp4,signer_1
movies/08/vrala-08811-tecken.mp4,signer_1
movies/08/att-08812-tecken.mp4,signer_1
movies/08/augusti-08814-tecken.mp4,signer_1
movies/08/av-08815-tecken.mp4,signer_1
movies/08/bar-08816-tecken.mp4,signer_1
movies/10/bor-10535-tecken.mp4,signer_3
movies/08/bog-08821-tecken.mp4,signer_3
movies/08/bluff-08826-tecken.mp4,signer_1
movies/15/baseboll-15275-tecken.mp4,signer_0
movies/04/beta-04301-tecken.mp4,signer_0
movies/03/bisexuell-03361-tecken.mp4,signer_2
movies/01/bly-01248-tecken.mp4,signer_4
movies/08/bredband-08835-tecken.mp4,signer_2
movies/08/cool-08837-tecken.mp4,signer_2
movies/08/carbon-copy-08839-tecken.mp4,signer_1
movies/09/ci-09225-tecken.mp4,signer_1
movies/01/washington-dc-01699-tecken.mp4,signer_2
movies/08/december-08853-tecken.mp4,signer_2
movies/08/hotmail-08857-tecken.mp4,signer_0
movies/08/forskare-08859-tecken.mp4,signer_1
movies/08/division-08861-tecken.mp4,signer_1
movies/08/ek-08863-tecken.mp4,signer_2
movies/08/mejl-08870-tecken.mp4,signer_2
movies/08/etik-08874-tecken.mp4,signer_2
movies/08/existera-08878-tecken.mp4,signer_1
movies/08/kottfars-08880-tecken.mp4,signer_2
movies/08/formedlingscentral-08886-tecken.mp4,signer_1
movies/08/fy-fan-08889-tecken.mp4,signer_1
movies/11/dronare-11604-tecken.mp4,signer_0
movies/08/februari-08892-tecken.mp4,signer_1
movies/10/fotbad-10366-tecken.mp4,signer_1
movies/08/fett-08899-tecken.mp4,signer_2
movies/08/flaskfile-08900-tecken.mp4,signer_1
movies/15/file-15002-tecken.mp4,signer_0
movies/08/bankfack-08903-tecken.mp4,signer_1
movies/04/fakultet-04512-tecken.mp4,signer_0
movies/08/fasan-08910-tecken.mp4,signer_2
movies/15/fattigdom-15467-tecken.mp4,signer_0
movies/08/feedback-08912-tecken.mp4,signer_1
movies/08/feedback-08913-tecken.mp4,signer_1
movies/08/finne-08914-tecken.mp4,signer_1
movies/08/acne-08915-tecken.mp4,signer_1
movies/08/foster-08922-tecken.mp4,signer_1
movies/08/frihet-08924-tecken.mp4,signer_1
movies/01/piffa-upp-01870-tecken.mp4,signer_2
movies/07/fotter-07935-tecken.mp4,signer_4
movies/09/dodskalle-09774-tecken.mp4,signer_6
movies/11/gem-11206-tecken.mp4,signer_1
movies/10/gate-10915-tecken.mp4,signer_1
movies/00/granna-00550-tecken.mp4,signer_4
movies/15/gas-15525-tecken.mp4,signer_0
movies/08/gurka-08950-tecken.mp4,signer_2
movies/08/skonhet-08954-tecken.mp4,signer_1
movies/05/hon-05389-tecken.mp4,signer_0
movies/08/dovhet-08959-tecken.mp4,signer_15
movies/08/hembrant-08965-tecken.mp4,signer_1
movies/08/harddisk-08966-tecken.mp4,signer_1
movies/08/heller-08970-tecken.mp4,signer_1
movies/03/idkort-03090-tecken.mp4,signer_2
movies/03/id-03084-tecken.mp4,signer_2
movies/08/inuti-08979-tecken.mp4,signer_1
movies/08/in-08984-tecken.mp4,signer_8
movies/08/ironi-08992-tecken.mp4,signer_1
movies/03/index-03146-tecken.mp4,signer_2
movies/02/alfa-02691-tecken.mp4,signer_2
movies/11/stockholms-dovas-forening-11565-tecken.mp4,signer_1
movies/09/c-09011-tecken.mp4,signer_1
movies/09/dod-09012-tecken.mp4,signer_1
movies/09/formel-1-09017-tecken.mp4,signer_1
movies/15/fysik-15319-tecken.mp4,signer_2
movies/09/ja-09027-tecken.mp4,signer_1
movies/09/jast-09029-tecken.mp4,signer_2
movies/09/koko-09030-tecken.mp4,signer_1
movies/09/kol-09038-tecken.mp4,signer_1
movies/09/kex-09039-tecken.mp4,signer_2
movies/02/kolesterol-02067-tecken.mp4,signer_2
movies/09/kronor-09044-tecken.mp4,signer_1
movies/09/nattklubb-09046-tecken.mp4,signer_1
movies/09/kod-09050-tecken.mp4,signer_1
movies/09/kanel-09052-tecken.mp4,signer_2
movies/04/konto-04525-tecken.mp4,signer_0
movies/09/kirurg-09058-tecken.mp4,signer_1
movies/09/lera-09061-tecken.mp4,signer_1
movies/09/los-09062-tecken.mp4,signer_1
movies/09/vardelos-09063-tecken.mp4,signer_1
movies/09/lagga-pa-09322-tecken.mp4,signer_0
movies/09/vitlok-09067-tecken.mp4,signer_2
movies/09/lok-09068-tecken.mp4,signer_1
movies/09/lax-09069-tecken.mp4,signer_2
movies/07/trangselavgift-07479-tecken.mp4,signer_0
movies/09/lyx-09074-tecken.mp4,signer_1
movies/15/mogel-15613-tecken.mp4,signer_0
movies/03/mos-03403-tecken.mp4,signer_2
movies/04/laroplan-04566-tecken.mp4,signer_1
movies/02/maskot-02050-tecken.mp4,signer_2
movies/09/megabit-09091-tecken.mp4,signer_1
movies/09/julmust-09093-tecken.mp4,signer_2
movies/09/julmumma-09095-tecken.mp4,signer_1
movies/15/makeup-15381-tecken.mp4,signer_2
movies/09/mars-09097-tecken.mp4,signer_1
movies/09/maj-09098-tecken.mp4,signer_2
movies/07/miljo-07639-tecken.mp4,signer_0
movies/03/melbourne-03071-tecken.mp4,signer_3
movies/09/majonas-09104-tecken.mp4,signer_2
movies/09/potatismos-09105-tecken.mp4,signer_2
movies/09/marsvin-09108-tecken.mp4,signer_1
movies/00/med-00787-tecken.mp4,signer_1
movies/14/musfalla-14997-tecken.mp4,signer_0
movies/09/ny-09120-tecken.mp4,signer_1
movies/09/november-09121-tecken.mp4,signer_1
movies/09/nya-zeeland-09124-tecken.mp4,signer_0
movies/16/nord-16514-tecken.mp4,signer_1
movies/09/ost-09129-tecken.mp4,signer_1
movies/09/oktober-09131-tecken.mp4,signer_1
movies/09/olja-09138-tecken.mp4,signer_1
movies/09/oj-09140-tecken.mp4,signer_0
movies/03/oberoende-03773-tecken.mp4,signer_2
movies/09/paj-09151-tecken.mp4,signer_1
movies/02/pass-02040-tecken.mp4,signer_2
movies/09/penicillin-09155-tecken.mp4,signer_1
movies/09/pub-09156-tecken.mp4,signer_1
movies/09/pc-09157-tecken.mp4,signer_1
movies/09/pdf-09158-tecken.mp4,signer_1
movies/09/premie-09160-tecken.mp4,signer_1
movies/09/ris-09164-tecken.mp4,signer_1
movies/02/fol-02207-tecken.mp4,signer_2
movies/02/ran-02070-tecken.mp4,signer_0
movies/09/huvudratt-09175-tecken.mp4,signer_2
movies/09/forratt-09178-tecken.mp4,signer_2
movies/09/rost-09180-tecken.mp4,signer_1
movies/02/rovdjur-02876-tecken.mp4,signer_1
movies/09/rad-09182-tecken.mp4,signer_1
movies/09/strut-09187-tecken.mp4,signer_2
movies/13/prioritera-13467-tecken.mp4,signer_0
movies/09/skont-09195-tecken.mp4,signer_1
movies/09/september-09196-tecken.mp4,signer_1
movies/09/kunskap-09198-tecken.mp4,signer_1
movies/09/skadestand-09199-tecken.mp4,signer_1
movies/09/underskott-09203-tecken.mp4,signer_2
movies/09/bollsinne-09204-tecken.mp4,signer_1
movies/09/sas-09206-tecken.mp4,signer_1
movies/09/soya-09209-tecken.mp4,signer_1
movies/09/salt-09210-tecken.mp4,signer_2
movies/09/saftig-09211-tecken.mp4,signer_1
movies/09/strosocker-09220-tecken.mp4,signer_2
movies/09/sylt-09223-tecken.mp4,signer_2
movies/09/sms-09224-tecken.mp4,signer_1
movies/01/tum-01727-tecken.mp4,signer_2
movies/09/tenn-09227-tecken.mp4,signer_1
movies/09/till-exempel-09229-tecken.mp4,signer_1
movies/09/tomat-09233-tecken.mp4,signer_2
movies/09/utrikesdepartementet-09241-tecken.mp4,signer_2
movies/15/utmana-15563-tecken.mp4,signer_0
movies/03/uppdatera-03752-tecken.mp4,signer_2
movies/09/usa-09249-tecken.mp4,signer_1
movies/09/kasta-ut-09250-tecken.mp4,signer_2
movies/09/underhallning-09255-tecken.mp4,signer_2
movies/09/van-09257-tecken.mp4,signer_1
movies/09/forhoppningsvis-09258-tecken.mp4,signer_2
movies/15/viktvaktarna-15565-tecken.mp4,signer_0
movies/09/vara-09261-tecken.mp4,signer_2
movies/01/vastanvik-folkhogskola-01891-tecken.mp4,signer_2
movies/09/webb-09268-tecken.mp4,signer_1
movies/09/version-09270-tecken.mp4,signer_2
movies/09/www-09271-tecken.mp4,signer_2
movies/03/wienerbrod-03753-tecken.mp4,signer_2
movies/09/webblasare-09273-tecken.mp4,signer_0
movies/09/widescreen-09274-tecken.mp4,signer_1
movies/09/widescreen-09275-tecken.mp4,signer_1
movies/09/wap-09276-tecken.mp4,signer_1
movies/09/webbadress-09277-tecken.mp4,signer_1
movies/15/yoga-15268-tecken.mp4,signer_0
movies/09/yta-09280-tecken.mp4,signer_1
movies/09/xp-09282-tecken.mp4,signer_1
movies/09/adelsten-09179-tecken.mp4,signer_4
movies/09/an-09287-tecken.mp4,signer_1
movies/09/attika-09154-tecken.mp4,signer_1
movies/09/ara-09166-tecken.mp4,signer_1
movies/09/arofull-09162-tecken.mp4,signer_4
movies/09/ar-09291-tecken.mp4,signer_1
movies/09/odla-09294-tecken.mp4,signer_1
movies/04/hjalplos-04586-tecken.mp4,signer_0
movies/09/realist-09303-tecken.mp4,signer_1
movies/03/ess-03748-tecken.mp4,signer_1
movies/09/salami-09312-tecken.mp4,signer_2
movies/04/boxer-04437-tecken.mp4,signer_0
movies/07/halsmandlar-07120-tecken.mp4,signer_1
movies/09/fil-09318-tecken.mp4,signer_2
movies/09/filmjolk-09319-tecken.mp4,signer_2
movies/09/deg-09320-tecken.mp4,signer_1
movies/09/biff-09321-tecken.mp4,signer_2
movies/09/farg-tv-09323-tecken.mp4,signer_1
movies/09/hamster-09324-tecken.mp4,signer_1
movies/09/chips-09325-tecken.mp4,signer_1
movies/09/hjartinfarkt-09327-tecken.mp4,signer_1
movies/09/dass-09329-tecken.mp4,signer_1
movies/09/tv-program-09332-tecken.mp4,signer_1
movies/09/tv-serie-09333-tecken.mp4,signer_2
movies/09/saft-09337-tecken.mp4,signer_1
movies/10/kol-10286-tecken.mp4,signer_0
movies/15/snickarbod-15885-tecken.mp4,signer_0
movies/09/sjosjuk-09352-tecken.mp4,signer_1
movies/04/tass-04622-tecken.mp4,signer_0
movies/09/wok-09359-tecken.mp4,signer_1
movies/09/optiker-09362-tecken.mp4,signer_2
movies/02/akryl-02683-tecken.mp4,signer_2
movies/02/balsam-02932-tecken.mp4,signer_2
movies/09/text-tv-09365-tecken.mp4,signer_1
movies/00/sjukt-00808-tecken.mp4,signer_2
movies/09/nal-09368-tecken.mp4,signer_1
movies/09/pool-09371-tecken.mp4,signer_1
movies/09/tonfisk-09372-tecken.mp4,signer_2
movies/01/vet-inte-01663-tecken.mp4,signer_2
movies/09/realia-09376-tecken.mp4,signer_1
movies/15/antropologi-15279-tecken.mp4,signer_0
movies/09/vind-09380-tecken.mp4,signer_1
movies/15/enkat-15820-tecken.mp4,signer_1
movies/09/autism-09383-tecken.mp4,signer_1
movies/16/vore-16038-tecken.mp4,signer_1
movies/09/fiasko-09388-tecken.mp4,signer_1
movies/12/omedvetet-12869-tecken.mp4,signer_0
movies/09/rasist-09391-tecken.mp4,signer_1
movies/03/inblandad-03142-tecken.mp4,signer_2
movies/15/logik-15207-tecken.mp4,signer_0
movies/00/han-00812-tecken.mp4,signer_2
movies/09/ro-09402-tecken.mp4,signer_1
movies/09/fobi-09403-tecken.mp4,signer_2
